priority_rank,listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,allowed_source_path,apply_eligibility,source_gate,next_action
3,TSX::ETHH.F,ETHH.F,TSX,ETF,Purpose Ether ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::ETHH.V,ETHH.V,TSX,ETF,Purpose Ether ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::FAP,FAP,TSX,ETF,abrdn Asia-Pacific Income Fund VCC,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::FBT.F,FBT.F,TSX,ETF,First Trust NYSE Arca Biotechnology ETF - Hedged Units,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::FCD,FCD,TSX,ETF,Firm Capital Property Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::FCR,FCR,TSX,ETF,First Capital Real Estate Investment Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::FCUV.U,FCUV.U,TSX,ETF,Fidelity U.S. Value ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::FFI-UN,FFI-UN,TSX,ETF,Flaherty & Crumrine Investment Grade Fixed Income Fund,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::FLOT.B,FLOT.B,TSX,ETF,Purpose Floating Rate Income Fund - ETF Non-currency hedged CAD,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::GCG,GCG,TSX,Stock,Guardian Capital Group Limited,official_identifier_not_exposed_source_gap,accepted_source_gap,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek TMX/CDS or issuer/prospectus ISIN evidence for exact listing
3,TSX::HISU,HISU,TSX,ETF,US High Interest Savings Account Fund Unhedged ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::HTTD,HTTD,TSX,ETF,BetaPro US 30-Year T-Bond -3x Daily Bear ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::HTTU,HTTU,TSX,ETF,BetaPro US 30-Year T-Bond 3x Daily Bull ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::HUS,HUS,TSX,ETF,Hamilton US Financials Dividend Index ETF - CDN$ Hedged Units,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::ICBB,ICBB,TSX,ETF,Invesco Global Bond ETF,debt_or_securitized_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact instrument code/name and ISIN checksum; never issuer-equity propagation.,review official instrument scope before identifier enrichment
3,TSX::IGBT,IGBT,TSX,ETF,2028 Investment Grade Bond Trust,debt_or_securitized_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact instrument code/name and ISIN checksum; never issuer-equity propagation.,review official instrument scope before identifier enrichment
3,TSX::IGBT-UN,IGBT-UN,TSX,Stock,2028 Investment Grade Bond Trust,debt_or_securitized_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact instrument code/name and ISIN checksum; never issuer-equity propagation.,review official instrument scope before identifier enrichment
3,TSX::IIP,IIP,TSX,ETF,InterRent Real Estate Investment Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::INC-UN,INC-UN,TSX,Stock,Income Financial Trust,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::INGS,INGS,TSX,Stock,ING CDR (CAD Hedged),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
3,TSX::JFS,JFS,TSX,ETF,JFT Strategies Fund,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::LIRC,LIRC,TSX,Stock,Lithium Royalty Corp.,official_identifier_not_exposed_source_gap,accepted_source_gap,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek TMX/CDS or issuer/prospectus ISIN evidence for exact listing
3,TSX::LN,LN,TSX,Stock,Loncor Gold Inc.,official_identifier_not_exposed_source_gap,accepted_source_gap,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek TMX/CDS or issuer/prospectus ISIN evidence for exact listing
3,TSX::MDS,MDS,TSX,ETF,Healthcare Special Opportunities Fund,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
3,TSX::MIC,MIC,TSX,Stock,Sagen MI Canada Inc.,official_identifier_not_exposed_source_gap,accepted_source_gap,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek TMX/CDS or issuer/prospectus ISIN evidence for exact listing
