listing_key,ticker,exchange,current_name,twelvedata_name,twelvedata_type,type_scope,review_batch,name_score,adjudication_decision,apply_eligibility,evidence_tier,confidence,recommended_operation,source_gate,evidence_summary,provider_validation_status,provider_supports_twelvedata,provider_supports_local,provider_conflicts,openfigi_status,openfigi_figi,local_figi,figi_relation,venue_status,official_source_count,reference_scopes,verification_name_mismatch,masterfile_matches,reviewed_name_override,source_of_truth_outcome,source_of_truth_gate,deepseek_decision_candidate,deepseek_safe_action
HKEX::06189,06189,HKEX,ADWAY,Guangdong Adway Construction Holdings Ltd.,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.238,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00F9WB5Y5,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06193,06193,HKEX,TAILAM TECHCON,Tailam Tech Construction Holdings Limited,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.596,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00R0ZDDM5,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06609,06609,HKEX,HEARTCARE-B,"Shanghai HeartCare Medical Technology Co., Ltd.",Common Stock,supported_core_stock_type,batch_c_high_value_international,0.417,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01231S8S0,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06613,06613,HKEX,LENS,"Lens Technology Co., Ltd.",Common Stock,supported_core_stock_type,batch_c_high_value_international,0.421,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01VVF8D23,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06616,06616,HKEX,GLOBAL NEW MAT,Global New Material International Holdings Ltd.,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.5,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG011MQ0TY3,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06618,06618,HKEX,JD HEALTH,Jd Health International Inc.,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.562,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00Y6QRNM7,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06623,06623,HKEX,LUFAX,Lufax Holding Ltd.,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.556,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01G68Q7N0,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06636,06636,HKEX,EXTREME VISION,"Shandong Extreme Vision Technology Co., Ltd.",Common Stock,supported_core_stock_type,batch_c_high_value_international,0.583,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG0214H2FP0,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06651,06651,HKEX,51WORLD,"Beijing 51World Digital Twin Technology Co., Ltd.",Common Stock,supported_core_stock_type,batch_c_high_value_international,0.304,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01Z366N70,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06655,06655,HKEX,HX BLDG MAT,Huaxin Cement Co. Ltd.,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.417,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG0168QC755,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06666,06666,HKEX,EVERG SERVICES,Evergrande Property Services Group Ltd.,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.583,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00Y47B1C7,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06668,06668,HKEX,E-STAR CM,E-Star Commercial Management Company Limited,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.4,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00YVWF8D2,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06669,06669,HKEX,ACOTEC-B,Acotec Scientific Holdings Limited,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.412,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG0123Q7KQ3,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06680,06680,HKEX,JLMAG,"JL Mag Rare-Earth Co., Ltd.",Common Stock,supported_core_stock_type,batch_c_high_value_international,0.455,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG014BHFC25,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06681,06681,HKEX,BRAINAURORA-B,Brainaura Medical Technology,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.488,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01RJVB739,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06682,06682,HKEX,PHANCY,"Beijing Fourth Paradigm Technology Co., Ltd.",Common Stock,supported_core_stock_type,batch_c_high_value_international,0.2,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01JFC0J48,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06806,06806,HKEX,SWHY,"Shenwan Hongyuan Group Co., Ltd.",Common Stock,supported_core_stock_type,batch_c_high_value_international,0.308,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00NRVZJ83,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
HKEX::06816,06816,HKEX,PROSPER CONS,Prosper Construction Holdings Ltd.,Common Stock,supported_core_stock_type,batch_c_high_value_international,0.585,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00D7JTTK5,local_figi_only,official_full,1,exchange_directory,0,3037,,,,needs_official_evidence,needs_official_evidence
